id;name;host_id;host_name;neighbourhood;room_type; price ;minimum_nights;number_of_reviews;days open
2668311;Quaint Studio Apt. $1300 monthly for one person;197156;Sofia;Bay Ridge;Entire home/apt; $53,00 ;20;16;220
2669352;Cozy 3 bedroom on upper west side;13664226;Rebecca;Upper West Side;Private room; $425,00 ;3;24;365
2669366;Priv. Room in a House,15min,Manhatt;13664245;Denise;Claremont Village;Private room; $40,00 ;3;46;292
2670522;Zen Bedroom in Artist Loft in Williamsburg;13670148;Michelle;Williamsburg;Private room; $40,00 ;2;32;0
2671402;1BR - gym, laundry in apt, roof ;706191;Rachel;Williamsburg;Entire home/apt; $150,00 ;4;0;0
2671737;Private room in shared 2BR;8212880;Micky;Washington Heights;Private room; $65,00 ;3;1;0
2674267;Comfy UWS Room near Central Park & Times Square;3929012;Kevin;Upper West Side;Private room; $109,00 ;1;288;103
2677779;Quaint Room ;8083568;Favio;Jackson Heights;Private room; $60,00 ;5;66;348
2678773;Entire spacious loft Williamsburgh;10846328;Luis;Williamsburg;Entire home/apt; $180,00 ;3;13;0
2679171;Cozy, close to everything in NY  :);1091875;Jovana;Long Island City;Private room; $95,00 ;2;126;39
2683387;Great Room In Mid Town New York NYC;11837926;Anthony;Midtown;Private room; $140,00 ;7;49;296
2683455;4BR Family apt 15 min to Manhattan;1273385;Cecile;Long Island City;Entire home/apt; $155,00 ;3;4;0
2683758;City Life in Harlem;13736818;John;Harlem;Entire home/apt; $105,00 ;5;132;12
2684223;Cozy Clean Room in Bed Stuy;4334757;Vashti;Bedford-Stuyvesant;Private room; $45,00 ;2;53;365
2685701;Spectacular Williamsburg 2 BR Loft;1602568;Thomas;Williamsburg;Entire home/apt; $330,00 ;10;1;0
2685844;YUGE Sunlit Furnished Room!;10621468;Mikaela;Crown Heights;Private room; $50,00 ;30;0;281
2686002;Large Clean Room Midtown East NYC;13749425;Juan;Midtown;Private room; $100,00 ;2;198;305
2686412;Clinton Hill BdRm in Artists' Home;13384586;Julie;Clinton Hill;Private room; $49,00 ;3;74;284
2687083;Cozy 1Bdr in Bed Stuy/Clinton Hill;5283121;Sarah;Bedford-Stuyvesant;Entire home/apt; $65,00 ;1;1;98
2687375;Queen Size Foam Mattress;10264372;Tyrell;Harlem;Private room; $70,00 ;1;6;0
2687606;Spacious Gramercy 1bdrm.  Clean!;3016371;Daniel;Gramercy;Entire home/apt; $180,00 ;3;7;0
2690370;Spectacular Views of Mid-Town;480923;Diane;Long Island City;Entire home/apt; $130,00 ;30;1;0
2694274;Fort Greene 2 bedroom Apartment;13788158;Amir;Fort Greene;Entire home/apt; $225,00 ;3;95;112
2694916;BREATHTAKING VIEWS!  POOL/GYM ** Central Park;13773574;Cecile;Hell's Kitchen;Entire home/apt; $225,00 ;30;0;343
2695372;Charming Studio in Gramercy ;13795760;Eliza Love;Kips Bay;Entire home/apt; $125,00 ;2;0;0
2695469;W50's Sunny Studio in a 24/7 DM BL;3038687;Karen;Hell's Kitchen;Entire home/apt; $99,00 ;30;8;107
2698645;Just 3 Minutes to Midtown! Live like a NYer!;10851687;Arya;Long Island City;Private room; $95,00 ;2;185;140
2698984;Huge Modern Waterfront Home;13811875;Grace;Whitestone;Entire home/apt; $400,00 ;3;7;281
2700296;Sunny Bedroom for two;13792543;Gregory;Harlem;Private room; $99,00 ;3;81;307
2700596;Comfortable bedroom for one person;13792543;Gregory;Harlem;Private room; $85,00 ;3;100;341
2702351;Spacious, Safe, and Furnished;13829968;Jonathan;Harlem;Entire home/apt; $90,00 ;5;16;3
2702489;Charming Entire ❤️ apartment;13830544;Renee;Bushwick;Entire home/apt; $85,00 ;5;32;38
2707194;Large Sunny Apartment;159726;Tina;Washington Heights;Entire home/apt; $130,00 ;6;5;0
2707824;Bedroom with Queensize Bed in Nolita/SoHo;8373183;Arash;Nolita;Private room; $95,00 ;1;32;0
2708371;Factory Converted 1BR Loft Brooklyn;7503643;Vida;Greenpoint;Entire home/apt; $149,00 ;30;2;341
2710417;Cosy One Bedroom in Greenpoint;4341057;Nicole;Greenpoint;Entire home/apt; $225,00 ;7;2;0
2710442;Charming studio, great location!!!;13871213;Monica;Williamsburg;Entire home/apt; $135,00 ;2;2;0
2711082;Beautiful Home by Central Park;9854463;Ed;Hell's Kitchen;Entire home/apt; $140,00 ;2;41;0
2713887;Furnished Studio UES near the Met;13888072;Will;Upper East Side;Entire home/apt; $200,00 ;5;4;0
2714699;Sunny Flex 2br  Loft in Brooklyn;7503643;Vida;Greenpoint;Entire home/apt; $159,00 ;30;7;327
2716009;Large Two Bedroom Brooklyn Loft;3964453;Naz;Red Hook;Entire home/apt; $200,00 ;2;17;81
2716889;Apt #1: 2BR/1BA w/ Backyard;13503154;Clayon Elizabeth;Crown Heights;Entire home/apt; $155,00 ;28;23;336
2716929;Room In Duplex Apartment Steps to Prospect Park!;13903103;Patrizza;South Slope;Entire home/apt; $125,00 ;150;18;0
2719640;Independant Suite in townhouse: Big, Bright & Calm;6586128;Martine;Port Morris;Private room; $71,00 ;4;18;45
2719792;Perfect location, Bushwick Full room in 2 room apt;13917921;Robert;Bushwick;Private room; $75,00 ;2;26;266
2721610;Cozy and quiet 2bd on the UES;13262455;Bridget;Upper East Side;Entire home/apt; $275,00 ;3;7;157
2722391;Beautiful Room In Williamsburg ;13931194;Daniel;Williamsburg;Private room; $70,00 ;7;0;0
2722693;Luxury High Rise Near Central Park;3280997;Scott;Theater District;Entire home/apt; $250,00 ;1;1;0
2722983;GREAT FOR FAMILIES AND GROUPS!!!;8489537;Tony;Williamsburg;Entire home/apt; $200,00 ;2;129;64
2723019;Cozy & modern 1 br apt in Brooklyn;13934498;Herby;Prospect-Lefferts Gardens;Entire home/apt; $90,00 ;30;3;311
2723338;Peaceful Bedroom in Brooklyn;13933851;Yagil;Bedford-Stuyvesant;Private room; $50,00 ;4;2;0
2723515;Stylish Pre-war;9652075;Devin;Clinton Hill;Entire home/apt; $124,00 ;4;65;165
2723554;Studio apartment Chelsea NYC;13937830;Jenniffer;Chelsea;Entire home/apt; $110,00 ;25;0;0
2727166;Cozy Room by Kaufman Studios;136352;Fotis;Astoria;Private room; $50,00 ;5;37;313
2727766;Convenient Private Room in Spanish Harlem (SpaHa);4992804;Zachary;East Harlem;Private room; $75,00 ;2;1;0
2728293;East Village w/ Private Bathroom & Roof & Elevator;12511213;Vijay;East Village;Private room; $90,00 ;4;1;0
2730497;Entire Private Garden Floor of Brownstone;13974214;Jonathan;Bedford-Stuyvesant;Entire home/apt; $130,00 ;3;92;248
2735650;DISCOUNTED Entire Apt:  Prime UWS location!;13968910;Mike;Upper West Side;Entire home/apt; $140,00 ;1;19;0
2736911;Full apt-Brooklyn-near park, SUNNY!;3758251;Sarah;Kensington;Entire home/apt; $200,00 ;3;2;0
2738377;Carroll Gardens Brownstone;14011859;Ann;Carroll Gardens;Entire home/apt; $350,00 ;5;6;0
2739420;Cheerful 1 BD in Harlem, New York;3130728;Sarah;Harlem;Entire home/apt; $100,00 ;2;23;0
2739577;Current Location;12082653;Taylor;Long Island City;Entire home/apt; $225,00 ;1;1;0
2739707;Vintage Bed/Bath in Bed-Stuy;12449641;Heather;Bedford-Stuyvesant;Private room; $65,00 ;1;3;0
2739793;Modern Sunny 2-Bedroom in Bushwick;14019268;Seth;Bushwick;Entire home/apt; $145,00 ;5;171;275
2739884;Lovely Time Square/Theater District;3417714;Cong;Hell's Kitchen;Entire home/apt; $189,00 ;5;14;0
2739978;Spacious Downtown Apartment;14020493;Eva;Greenwich Village;Entire home/apt; $265,00 ;3;6;29
2743624;Luxury 2 BEDS/2 BATH Midtown/Central Park;8511789;Marie-Christine;Midtown;Entire home/apt; $409,00 ;1;3;0
2744106;BKLYN private room w/ private bath!;12958562;Olivia;Fort Greene;Private room; $95,00 ;4;12;0
2744185;PRIVATE, GIGANTIC full floor loft w/priv bath;2739598;Sandy;Harlem;Private room; $175,00 ;3;89;324
2745620;Small Room Astoria20minToManhattan;1172202;Funda;Ditmars Steinway;Private room; $55,00 ;1;115;30
2748064;Spacious 1 bedroom, prime location.;6055938;Al;Hell's Kitchen;Entire home/apt; $200,00 ;4;36;248
2748094;Union Square spacious studio;14058714;Craig;East Village;Entire home/apt; $200,00 ;5;51;88
2748128;The Haven 2beds;11757212;Jasmine;Bushwick;Private room; $69,00 ;1;159;280
2751311;Beautiful Large Williamsburg Studio;2153455;Rachel;Williamsburg;Entire home/apt; $135,00 ;5;33;76
2752977;Carroll Gardens townhouse;14081811;Linda;Carroll Gardens;Entire home/apt; $325,00 ;4;12;0
2754006;Cool apt in the BEST location in NYC!;933263;Michelle;Lower East Side;Private room; $95,00 ;2;267;18
2754179;Fabulous Apt w/ Gorgeous Bathroom!;13347167;AFI Apartments;Upper East Side;Entire home/apt; $117,00 ;30;3;298
2755909;Cozy sunny Apt in NYC;3447539;Nick;Washington Heights;Private room; $59,00 ;30;65;99
2756159;Living Room sofa Bed in Chelsea2;12750945;Luis;Chelsea;Shared room; $85,00 ;2;65;171
2757036;Bayview room;14103991;Ruth;Flushing;Private room; $55,00 ;1;51;333
2760968;Sunny Room in the Heart of it All!;14120733;Lisa;Williamsburg;Private room; $80,00 ;2;349;13
2761766;Spacious apt. in Brownstone;2155360;Evan;Park Slope;Entire home/apt; $115,00 ;13;2;0
2763206;COZY PRIVATE BR AT59TH ST MANHATTAN;14133008;Lisa;Midtown;Private room; $78,00 ;12;43;49
2764516;East Village Manhattan NYC Bedroom!;2208993;Chris;East Village;Private room; $150,00 ;3;38;357
2769718;Bright and spacious 2 bed apartment;14163479;Yulia;Park Slope;Entire home/apt; $195,00 ;5;3;0
2771126;Large Loft in Brooklyn  w/ Deck;2333018;Max;Clinton Hill;Entire home/apt; $142,00 ;10;8;157
2771877;Central Park Treasure;14174901;Anasha;Upper West Side;Entire home/apt; $150,00 ;20;0;0
2772111;It's very warm and friendly.;14176488;Ada Azra;Fordham;Shared room; $55,00 ;7;10;365
2773754;Lovely 1-bedroom on Prospect Park;3883648;Jenn;Windsor Terrace;Entire home/apt; $97,00 ;30;5;282
2774381;Brooklyn Studio;1253739;Ariana;Flatbush;Entire home/apt; $70,00 ;20;11;211
2774934;Females only for midtown apt share;1866728;Jeani;Upper West Side;Shared room; $70,00 ;1;225;262
2775553;Experience ELEGANT LIFESTYLE;9421493;Frances;Upper West Side;Private room; $155,00 ;5;24;88
2776119;Studio Apt Avail - Convenient to City & Hot Spots;14197781;Bruce;Bedford-Stuyvesant;Entire home/apt; $68,00 ;30;3;0
2778250;Queen size bedroom with river view! (Female only);4417252;Amina;Harlem;Private room; $68,00 ;9;31;129
2781747;Beautiful brownstone apartment;309329;Eilon;Carroll Gardens;Entire home/apt; $150,00 ;2;52;53
2782449;1BD on Smith St. in Carroll Gardens;621971;Ethan;Carroll Gardens;Entire home/apt; $150,00 ;4;0;0
2783468;Nice 1 Bedroom in Lovely Building;3187645;Ken;Upper East Side;Entire home/apt; $150,00 ;6;1;0
2784311;1 Bedroom East Village, NYC;10870477;Henriette;East Village;Private room; $100,00 ;1;1;365
2786015;Comfortable Strivers Row Hideaway - Monthly Rental;8925763;Joy;Harlem;Entire home/apt; $110,00 ;30;101;331
2788298;Fort Greene Perfect Location;14262697;Eric;Fort Greene;Entire home/apt; $150,00 ;3;1;0
2789713;New- Downtown Brooklyn Apt- 10 min Manhattan;14269155;Stephen;Boerum Hill;Entire home/apt; $160,00 ;5;0;24
2791446;CUTE Studio in the heart of Chelsea;7069480;Marc;Chelsea;Entire home/apt; $218,00 ;6;53;304
2791688;Downtown NYC Soho Loft 2br;4731948;Kiki;Nolita;Entire home/apt; $430,00 ;1;24;14
2791758;Bright Modern Room with Balcony and City Views;2637408;Chris;Williamsburg;Private room; $79,00 ;3;115;111
2791797;Greenwich Village Chic Cottage;9031632;Martina;West Village;Entire home/apt; $120,00 ;1;58;99
2793004;Sunny Brooklyn Heights Apartment;14285627;Norman;Brooklyn Heights;Entire home/apt; $200,00 ;5;42;15
2793630;Gorgeous Loft in Prime Location 2 with Rooftop;14289427;Francesca;Chinatown;Private room; $120,00 ;5;12;0
2793834;Central Park beauty;14290739;Stanton;Upper West Side;Entire home/apt; $200,00 ;30;28;0
2794725;LOOK! Attached single family;14295613;Skylar;Clifton;Entire home/apt; $75,00 ;1;1;0
2794734;Spacious brownstone parlour ;2343136;Tyson;Cobble Hill;Entire home/apt; $175,00 ;1;2;0
2794762;Beautiful Sunny fully Furnished Studio;251842;Virginie;Bedford-Stuyvesant;Entire home/apt; $76,00 ;31;1;333
2799360;Beautiful 1 Bed  - Great Transport Links;14317804;Samantha;Upper West Side;Entire home/apt; $75,00 ;1;2;0
2801214;Huge duplex in chic area of BK with deck.;14325632;Sil;Crown Heights;Entire home/apt; $400,00 ;30;22;171
2801300;cozy room /female guests;14103991;Ruth;Flushing;Private room; $75,00 ;1;48;355
2803013;Columbus Circle/Central Park - WIFI;8497788;Cyn;Hell's Kitchen;Entire home/apt; $189,00 ;3;1;0
2803944;Lovely Private Bedroom in 2BR Apt;3181226;Emily;Woodside;Private room; $55,00 ;1;1;0
2803981;Room in Duplex Apartment!!;11330223;Ger;Williamsburg;Private room; $80,00 ;5;11;0
2804065;Chic Mid Century Modern 1 BD +Gym +Laundry +AC;14343538;Cash;Bushwick;Private room; $69,00 ;3;19;238
2804557;Cozy bedroom in shared 2br apt;8741682;Ines;Morningside Heights;Private room; $100,00 ;4;1;0
2804989;Sunny, colorful, 1BD close to city ;2918667;Neisha;Sunnyside;Entire home/apt; $100,00 ;1;1;0
2805293;Large & Stunning 5th Ave 1 BR;5225737;Brandon;West Village;Entire home/apt; $300,00 ;5;19;219
2806791;PRIVATE ROOM IN NEW YORK MANHATTAN;11725608;Juan;Washington Heights;Private room; $53,00 ;3;209;117
2807615;1 bedroom in the heart of the UWS;14361027;Matthew;Upper West Side;Entire home/apt; $179,00 ;2;15;0
2807939;Ditmas Park 1BR;14362628;Michael;Flatbush;Entire home/apt; $100,00 ;8;0;0
2814076;Charming 1br apartment in Astoria;6364557;Fernando;Astoria;Entire home/apt; $130,00 ;4;45;170
2814931;Large New York style loft ;14399467;Caroline;Port Morris;Entire home/apt; $120,00 ;4;89;0
2816152;Bright/Sunny/1block from Bedfordsub;2739024;Jerome;Greenpoint;Private room; $150,00 ;7;25;16
2817967;Beautiful Studio Suite! Upper East;13347167;AFI Apartments;Upper East Side;Entire home/apt; $105,00 ;30;5;265
2818471;Sunny Bedford Stuyvesant Townhouse;7850260;Raymond;Bedford-Stuyvesant;Entire home/apt; $150,00 ;1;197;209
2821079;Spacious 1 BR apt in the UWS;2333304;Roger;Upper West Side;Entire home/apt; $200,00 ;1;1;0
2821294;Beautiful Furnished Room!;5986790;Gen;Washington Heights;Private room; $39,00 ;30;18;168
2821782;Sunny, ample, quiet w/balcony!;14435551;Denise;Harlem;Entire home/apt; $67,00 ;5;6;0
2823023;Cozy One Bedroom + Loft in Manhattan, NYC;14441566;Paula;Midtown;Entire home/apt; $200,00 ;4;7;32
2824329;Spacious Studio Loft in Brooklyn;7503643;Vida;Greenpoint;Entire home/apt; $129,00 ;30;3;336
2825322;nice room in bedstuy D;6885157;Randy;Bedford-Stuyvesant;Private room; $55,00 ;1;67;307
2830518;Safe Clean Sunny, 15 min Manhattan;11363157;Delia;Astoria;Private room; $65,00 ;50;30;198
2831424;Cozy Studio On The Upper East Side;12795393;Bee;Upper East Side;Entire home/apt; $100,00 ;3;18;0
2833998;Clean apartment at Harlem 125/lenox.;3289988;Emilie;Harlem;Private room; $55,00 ;5;0;90
2835159;Large studio;7915183;Alfonso;Midtown;Entire home/apt; $240,00 ;1;1;0
2835711;Sunny West Village apt, 2 beds;3237504;Aspen;Greenwich Village;Entire home/apt; $150,00 ;3;33;107
2835738;Apt Lincoln Center And Central Park! Best location;2074433;Anna;Upper West Side;Entire home/apt; $299,00 ;2;155;267
2836845;Old World Elegance in Astoria!;10987233;Anastasia;Ditmars Steinway;Entire home/apt; $160,00 ;2;175;269
2838061;Charming Bedroom in renovated Apart;14518375;Chriis;East Harlem;Private room; $299,00 ;1;0;365
2838354;Large 1-bedroom, 2 blocks from park;8867917;Steven;Prospect Heights;Entire home/apt; $99,00 ;17;0;0
2845257;Stunning 2BR Penthouse w/City View;7503643;Vida;Greenpoint;Entire home/apt; $199,00 ;30;5;311
2847633;Charming, central apartment;3864482;Erin;Greenwich Village;Private room; $100,00 ;1;34;0
2847652;Cool and comfortable room for rest and relaxation;3056690;Gilberto;Washington Heights;Private room; $45,00 ;4;120;53
2848235;Perfect room for one in beautiful home;13649613;Rossy,  Carmen And Juan;University Heights;Private room; $44,00 ;2;135;70
2851945;Stylish Spacious w Lrge Deck 11231;14582705;S;Carroll Gardens;Entire home/apt; $150,00 ;2;0;0
2854050;Cozy bedroom in the heart of Bushwick;6194657;Sylvia;Bushwick;Private room; $100,00 ;20;0;0
2856036;Modern Loft, Large Private Terrace.;14601436;Andrea;Lower East Side;Entire home/apt; $185,00 ;5;4;0
2856478;Charming Fort Greene 2 BR;6064963;Sarah;Fort Greene;Entire home/apt; $150,00 ;3;0;0
2856770;Family Friendly 3 bedroom 2 bath w. Washer/Dryer;14565422;Janelle;East Harlem;Entire home/apt; $650,00 ;2;67;283
2856890;Gay Friendly Room Williamsburg NYC;13759034;Patrick;Williamsburg;Private room; $100,00 ;2;11;0
2858010;☀️Sunny Central Park North☀️;14611970;Chad;Harlem;Private room; $111,00 ;3;104;317
2862900;Charming & Bright Studio @ W 50's;3716641;Ofer;Hell's Kitchen;Entire home/apt; $99,00 ;30;8;139
2863223;Cozy Room with Private Entrance;14586041;Louie;Williamsburg;Private room; $75,00 ;7;18;87
2863408;Newly Renovated Modern 1-Bed Studio;13347167;AFI Apartments;Upper East Side;Entire home/apt; $103,00 ;30;3;336
2863530;APPARTEMENT 2 CHAMBRES ASTORIA NY;14636480;Ilda;Astoria;Entire home/apt; $130,00 ;4;56;0
2863589;Entire Private Modern Studio UPW Manhattan;3716641;Ofer;Upper West Side;Entire home/apt; $109,00 ;30;20;90
2863696;Live in a doll factory!;5229579;Ryan;Williamsburg;Private room; $95,00 ;3;0;0
2864637;Ting Ting's Home in Heart of Brklyn;14641776;Ting;Fort Greene;Entire home/apt; $100,00 ;5;3;0
2865117;Huge and beautiful Park Slope Apt;3543836;Glenn;Park Slope;Entire home/apt; $155,00 ;29;5;59
2867115;Room for Rent -  Close to City & Clean;14655604;Caitlin;Sunnyside;Private room; $60,00 ;2;55;118
2867463;Brooklyn Brownstone - Prospect Park;13601944;Mark;South Slope;Entire home/apt; $195,00 ;6;11;13
2870603;One Bedroom Apartment;14204809;Alwin;Jackson Heights;Entire home/apt; $69,00 ;6;78;30
2870840;Cozy private room in beautiful apt;1668930;Julio;Washington Heights;Private room; $72,00 ;2;65;311
2872288;3 BR duplex with huge backyard;14680576;Cristina;Crown Heights;Entire home/apt; $300,00 ;2;13;224
2872353;Modern 1-Bed Near Central Park;13347167;AFI Apartments;Upper East Side;Entire home/apt; $119,00 ;30;4;339
2874695;Pvt Bedroom in Williamsburg Central;164781;Sine;Williamsburg;Private room; $100,00 ;30;5;296
2874932;The Notorious B.N.B. { The Erhart II };1177497;Jessica;Clinton Hill;Private room; $199,00 ;1;72;363
2875923;Cozy, Clean, Spacious Apartment!;9638204;Teresa;Harlem;Private room; $75,00 ;1;3;126
2876055;Williamsburg Room - 2 Blocks to L Train;5317082;Kells;Williamsburg;Private room; $100,00 ;21;62;96
2879157;Family Friendly Apt;6122006;Allison;Morningside Heights;Entire home/apt; $125,00 ;2;27;0
2880336; quaint apartment with city views;14720647;Christian;Ridgewood;Entire home/apt; $95,00 ;5;25;0
2880806;2B & Private Garden A Williamsburg Spacious Escape;1240820;Triny;Williamsburg;Entire home/apt; $295,00 ;2;110;151
2880864;Awesome Apartment in Astoria;14723162;Hugh;Astoria;Private room; $149,00 ;1;10;365
2882666;UWS Large clean 1Br entire apt, 2 stops fromTiMESQ;6964353;Patricia;Upper West Side;Entire home/apt; $150,00 ;10;6;0
2883054;Urban Holiday...;5117939;Shanti;Crown Heights;Entire home/apt; $100,00 ;5;177;214
2887581;June sublet in Prospect Heights;4119786;Shimrit;Prospect Heights;Private room; $45,00 ;20;0;0
2887761;Quiet & Central West Village Artist’s 2 Bedroom;14554858;Sara;West Village;Entire home/apt; $385,00 ;5;44;180
2888088;Private space in Brooklyn;14759766;Jerry;Flatbush;Entire home/apt; $87,00 ;2;132;233
2888877;Sunny, clean studio.;14763882;Paulo;Kips Bay;Entire home/apt; $180,00 ;4;5;184
2889377; garden view  / female guest ;14103991;Ruth;Flushing;Private room; $59,00 ;2;48;185
2889387;New York City near Staten Is. Ferry;2269517;Rob&Elle;St. George;Private room; $95,00 ;2;234;264
2889781;Holidays in Manhattan ;14724243;Inga;Upper East Side;Entire home/apt; $130,00 ;25;3;161
2895511;Historic Bed-Stuy;14291250;Alexandra;Bedford-Stuyvesant;Entire home/apt; $120,00 ;5;136;254
2895820;Quiet Room in Central Location;5454390;Tracy & Matt;East Village;Private room; $113,00 ;2;255;41
2896760;Safe, cozy & minutes to NYC;3339701;Angelo;Ditmars Steinway;Private room; $60,00 ;1;135;309
2897507;Private Room in Cozy Brooklyn Apt. for Female;9840901;Anna;Bedford-Stuyvesant;Private room; $40,00 ;7;16;221
2897714;Amazing and Large Modern Studio;7853680;Nesrine;Murray Hill;Entire home/apt; $250,00 ;5;2;0
2899082;Large, Bright Williamsburg Loft;7321253;Kathryn;Williamsburg;Entire home/apt; $150,00 ;3;0;0
2904330;Spectacular Prospect Heights Loft;4123046;Julie;Prospect Heights;Entire home/apt; $450,00 ;30;0;0
2904571;Carroll Gardens Brooklyn Apartment ;6789600;Derek;Carroll Gardens;Entire home/apt; $149,00 ;6;2;0
2906314;Sunny 1BR with Terrace/City Views;195783;Bradley;Williamsburg;Entire home/apt; $169,00 ;4;33;0
2908211;Lovely Park Slope Apt, Brooklyn;14019963;Kieran;Park Slope;Private room; $105,00 ;2;88;93
2908417;Huge Room in Brooklyn Loft;10593364;Jeffrey;Bedford-Stuyvesant;Private room; $42,00 ;7;6;0
2909006;Loft Like Studio in Luxury Building;14861483;Brian;Battery Park City;Entire home/apt; $325,00 ;1;0;0
2909461;Spacious One Bedroom in UWS;14864202;Raymond;Upper West Side;Entire home/apt; $200,00 ;1;9;0
2917698;Crown heights Brooklyn House NYC;263500;Claire;East Flatbush;Entire home/apt; $160,00 ;1;44;279
2918225;Central Penthouse Room, Terrace & Private Bath;1646926;Dave;Williamsburg;Private room; $155,00 ;2;42;0
2918393;Beautiful Garden rowhouse apartment;14902860;Velma;Bedford-Stuyvesant;Entire home/apt; $151,00 ;3;34;308
2918732;West Chelsea Brownstone Apartment;4619132;Merrill;Chelsea;Entire home/apt; $200,00 ;1;1;0
2918764;Beautiful Spacious Brooklyn Room;6683775;Sophia;Bushwick;Private room; $80,00 ;2;9;0
2919062;Spacious 1 Bedroom in LIC;14906518;Michael;Long Island City;Entire home/apt; $119,00 ;3;2;0
2919330;NearWilliamsburg bridge 11211 BK;14908606;Bianca;Bedford-Stuyvesant;Private room; $5 000,00 ;6;10;363
2919578;Artist’s Pad Prospect Park;4282318;Al;Flatbush;Private room; $45,00 ;1;91;99
2919885;Spacious, Sunny 2BR near subway;7229763;Robert And Zafir;East Flatbush;Entire home/apt; $115,00 ;7;5;0
2922197;Furnished privte room;1447684;Rosa;Greenpoint;Private room; $65,00 ;1;56;269
2924528;Spacious room in the heart of Manhattan (Downtown);14932802;Winona;Chinatown;Private room; $87,00 ;4;9;89
2924588;Exclusive Manhattan , 24 h doormen;14933223;Maria;Midtown;Private room; $110,00 ;14;9;21
2924834;RARE: Large Room + Big Townhouse = Better Stay;9576121;Jon;Williamsburg;Private room; $80,00 ;2;71;0
2925138;Steps from Central Park;14935685;Uday;Hell's Kitchen;Entire home/apt; $250,00 ;1;0;0
2925397;Quaint room in artist's apartment.;8520430;Jess;South Slope;Private room; $63,00 ;4;65;290
2927005;Charming 2 Bedroom by Prospect Park;17930;Seryn;Windsor Terrace;Entire home/apt; $200,00 ;5;37;78
2931544;Bright 1BR in heart of Greenpoint;3136117;Meg;Greenpoint;Entire home/apt; $185,00 ;3;9;0
2931595;Light filled SoHo walk-up;846521;James;SoHo;Entire home/apt; $250,00 ;2;18;9
2931859;2 BR Sun Filled Feng Shui W Village;14970988;Satya;West Village;Entire home/apt; $130,00 ;2;57;187
2932263;Cheery Brooklyn Heights Studio!!;9503874;Gillian;Brooklyn Heights;Entire home/apt; $185,00 ;4;65;254
2932779;Huge Room near Prospect Heights;14975379;Lily;Crown Heights;Private room; $75,00 ;2;5;0
2933772;Large, Bright Apt Near Central Park;11774630;Jane;East Harlem;Entire home/apt; $240,00 ;4;229;52
2934382;Sunshine & Cozy Bedtime in Brooklyn;7171571;Nicole;Bedford-Stuyvesant;Private room; $65,00 ;1;4;0
2935456;UWS Luxury Studio Near CentralPark;10395636;Joseph;Upper West Side;Entire home/apt; $195,00 ;2;32;0
2936054;October SPECIAL!! Enjoy the Holiday in NYC! Sale!;14990573;Ray;Battery Park City;Entire home/apt; $200,00 ;1;46;0
2936192;Bright Quiet Room in the W Village;13908017;Kaytlin;Greenwich Village;Private room; $120,00 ;2;209;283
2936517;Boerum Hill 2BR Garden Apartment;686494;Molly;Gowanus;Entire home/apt; $180,00 ;1;183;197
2939670;Bright Room Near JFK ,LGA &  Train with AC;15009272;Yolanda;Woodhaven;Private room; $53,00 ;3;89;189
2940007;Charming one bedroom in the LES;15010803;Carlo;Lower East Side;Entire home/apt; $200,00 ;1;10;0
2940163;Sunny 1BR near Central Park close to Columbia U.;15002363;Michael;Harlem;Private room; $100,00 ;3;60;0
2940729;Le Petit Château;4963379;Tamoi;Flatbush;Entire home/apt; $86,00 ;3;62;0
2941297;Full 1 bedroom Apt in GREAT Locale;1495881;Zuben;Chelsea;Entire home/apt; $225,00 ;3;6;0
2942129;Bright Large  Room near JFK, LGA & Train 2 beds;15009272;Yolanda;Woodhaven;Private room; $40,00 ;3;136;291
2942732;Large 1 bdrm, River views!;160337;Sanjna;Washington Heights;Entire home/apt; $60,00 ;365;9;291
2943724;3 Bedroom @ JFK CASINO BEACH LOCALE;15029400;Astoria;Bayswater;Private room; $70,00 ;1;13;220
2947668;Location  Queen Elena;3250450;Petya;Maspeth;Private room; $35,00 ;30;1;364
2949128;FAB APT & LOCALE in HELLS KCHN PRIVATE SAFE COMFY!;15049157;Marjorie;Hell's Kitchen;Entire home/apt; $250,00 ;3;136;284
2952861;Photography Location;1177497;Jessica;Clinton Hill;Entire home/apt; $4 500,00 ;1;5;365
2953058;Film Location;1177497;Jessica;Clinton Hill;Entire home/apt; $8 000,00 ;1;1;365
2954785;Trendy studio NYC centrally located;15081041;Jaclyn;Murray Hill;Entire home/apt; $169,00 ;5;0;0
2956443;Large 2 Floor Apt 2 Bdrm Sleeps 8 ;15089968;Anna;Richmond Hill;Entire home/apt; $255,00 ;2;60;297
2958412;A beautiful modern 3 bedroom apt;15099550;Bah.;Harlem;Entire home/apt; $290,00 ;1;77;252
2958912;STUNNING! 1BD Jr in Midtown East NY;15100977;Nataliya;Midtown;Entire home/apt; $140,00 ;300;0;365
2959036;Sunny Manhattan Studio;15102869;Ellie;Washington Heights;Entire home/apt; $115,00 ;7;11;4
2965008; Family Friendly Brooklyn House;37879;Jeffrey;Gowanus;Entire home/apt; $299,00 ;3;13;346
2966685;Charming West Village Studio - Amazing Location!;3963645;Quyen;West Village;Entire home/apt; $160,00 ;2;13;0
2967631;Upper East Side 1BR;15141764;Kevin;Upper East Side;Shared room; $175,00 ;1;1;0
2968070;Near Times Square and Hell's Kitchen;14380456;Claude;Hell's Kitchen;Private room; $120,00 ;1;365;174
